IdInstitucional;NOMBRE;DOMIC;Tur 4 a 7;TELEF;LOCALIDAD;CP;SECTOR;PROVINCIA;DISTRITO;UBICACION;e-mail EGB;Observaciones
4805;HOGAR DE LA VIRGEN NIÑA;25 DE MAYO 0;;;LINCOLN;6070;PRIVADO;BUENOS AIRES;LINCOLN;INTERIOR DE BS AS;;
4806;JESUS SACRAMENTADO;25 DE MAYO 1021;;;9 DE JULIO;6500;PRIVADO;BUENOS AIRES;9 DE JULIO;INTERIOR DE BS AS;;
4807;MARIA INMACULADA;MARIANO MORENO 800;;;GRAL. VILLEGAS;6230;PRIVADO;BUENOS AIRES;GENERAL VILLEGAS;INTERIOR DE BS AS;;
4808;MONSEÑOR ANTONIO SURCE;BELGRANO 37;MT;422141;LINCOLN;6070;PRIVADO;BUENOS AIRES;LINCOLN;INTERIOR DE BS AS;;
4809;MONSEÑOR ESPINOSA DE SAN JOSE;BELGRANO 1714;MT;430129;BRAGADO;6640;PRIVADO;BUENOS AIRES;BRAGADO;INTERIOR DE BS AS;;
4810;NUESTRA SEÑORA;MORENO 127;MT;422007;LINCOLN;6070;PRIVADO;BUENOS AIRES;LINCOLN;INTERIOR DE BS AS;;
4811;SAN AGUSTIN;EDISON 1151;;;9 DE JULIO;6500;PRIVADO;BUENOS AIRES;9 DE JULIO;INTERIOR DE BS AS;;
4812;SAN FRANCISCO DE XABIER;CALLE 9 N° 693;MT;463049;25 DE MAYO;6660;PRIVADO;BUENOS AIRES;25 DE MAYO;INTERIOR DE BS AS;;
4813;SAN JOSE;RIVADAVIA 162;M;442208;LOS TOLDOS;6015;PRIVADO;BUENOS AIRES;LOS TOLDOS;INTERIOR DE BS AS;;
4814;SAN JOSE;BALBIANI O;;;TRES ALGARROBOS;6231;PRIVADO;BUENOS AIRES;GENERAL VILLEGAS;INTERIOR DE BS AS;;
4815;SAN JOSE;MITRE 237;;;PEHUAJO;6450;PRIVADO;BUENOS AIRES;PEHUAJO;INTERIOR DE BS AS;;
4816;SANTA TERESITA;RIVADAVIA 960;;;HENDERSON;6465;PRIVADO;BUENOS AIRES;HENDERSON;INTERIOR DE BS AS;;
4817;SATURNINO ONCUE DE SAN JOSE;CALLE 10  N°  545;T;02345-462046;25 DE MAYO;6660;PRIVADO;BUENOS AIRES;25 DE MAYO;INTERIOR DE BS AS;;
4818;NACIONAL USHUAIA;PERITO MORENO 1550;;;USHUAHIA;9410;PRIVADO;TIERRA DEL FUEGO;TIERRA DEL FUEGO;TIERRA DEL FUEGO;;
4819;DON BOSCO;AVDA. PERITO MORENO 393 / ALBERDI 368;;424015;RIO GRANDE;9420;PRIVADO;TIERRA DEL FUEGO;TIERRA DEL FUEGO;TIERRA DEL FUEGO;;
4820;CEFERINO NAMUNCURA;AVDA. IX S/N;;0252-30544;SAN CLEMENTE DEL TUYU;7105;PRIVADO;BUENOS AIRES;LA COSTA;INTERIOR DE BS AS;;
4821;CORAZON DE MARIA;CASALINS 106;;0241-24277;CHASCOMUS;7130;PRIVADO;BUENOS AIRES;CHASCOMUS;INTERIOR DE BS AS;;
4822;CRISTO REY;RIVADAVIA 324;;0245-80130;CASTELLI;7114;PRIVADO;BUENOS AIRES;CASTELLI;INTERIOR DE BS AS;;
4823;CRISTO REY;BUENOS AIRES 667;M;0242-2175;LEZAMA;7116;PRIVADO;BUENOS AIRES;CHASCOMUS;INTERIOR DE BS AS;;
4824;DIVINO CORAZON;ALSINA 33;;0241-22709;CHASCOMUS;7130;PRIVADO;BUENOS AIRES;CHASCOMUS;INTERIOR DE BS AS;;
4825;ESTRELLITA DE BELEN;FERRARI 366;M;0223-43404;BRANDSEN;1980;PRIVADO;BUENOS AIRES;BRANDSEN;INTERIOR DE BS AS;;
4826;INMACULADA CONCEPCION;CALLE 1 Nº1450;M;0252-21136;SAN CLEMENTE DEL TUYU;7105;PRIVADO;BUENOS AIRES;LA COSTA;INTERIOR DE BS AS;;
4827;JESUS DE NAZARETH;RIVADAVIA 708;;0243-2255;GRAL. BELGRANO;7223;PRIVADO;BUENOS AIRES;GRAL. BELGRANO;INTERIOR DE BS AS;;
4828;NUESTRA SEÑORA DE LUJAN;MACHADO 25;;;DOLORES;7100;PRIVADO;BUENOS AIRES;DOLORES;INTERIOR DE BS AS;;
4829;PRESBITERO MAURO GOLE;MADERO 683;;;MAIPU;7160;PRIVADO;BUENOS AIRES;MAIPU;INTERIOR DE BS AS;;
4830;SAGRADO CORAZON DE JESUS;ITALIA 1448;MT;0271-20521;SAN MIGUEL DEL MONTE;7220;PRIVADO;BUENOS AIRES;SAN MIGUEL DEL MONTE;INTERIOR DE BS AS;;
4831;SAN JUAN BAUTISTA;SALTA 50;;;DOLORES;7100;PRIVADO;BUENOS AIRES;DOLORES;INTERIOR DE BS AS;;
4832;CERVANTES DIEGEP Nº4140;AV. VENEZUELA 425;;0314-20262;BOLIVAR;6550;PRIVADO;BUENOS AIRES;BOLIVAR;INTERIOR DE BS AS;;
4833;FRAY MAMERTO ESQUIU;AUTOPISTA LUCIANO FORTABA 5250;;;OLAVARRIA;7400;PRIVADO;BUENOS AIRES;OLAVARRIA;INTERIOR DE BS AS;;
4834;INMACULADA CONCEPCION;LIBERTAD 126;;0292-2287;BENITO JUAREZ;7020;PRIVADO;BUENOS AIRES;BENITO JUAREZ;INTERIOR DE BS AS;;
4835;INMACULADA CONCEPCION;BELGRANO 317;;0297-2619;RAUCH;7203;PRIVADO;BUENOS AIRES;RAUCH;INTERIOR DE BS AS;;
4836;JESUS SACRAMENTADO;AV. SAN MARTIN 583;;0314-7519;BOLIVAR;6550;PRIVADO;BUENOS AIRES;BOLIVAR;INTERIOR DE BS AS;;
4837;NIÑO JESUS;BARTOLOME MITRE 350;;0344-81255;GRAL. ALVEAR;7263;PRIVADO;BUENOS AIRES;GRAL. ALVEAR;INTERIOR DE BS AS;;
4838;NIÑO JESUS;BELGRANO 2999;;0344-21414;SALADILLO;7260;PRIVADO;BUENOS AIRES;SALADILLO;INTERIOR DE BS AS;;
4839;NUESTRA SEÑORA DEL BUEN CONSEJO;25 DE MAYO 1527;;0296-2305;AYACUCHO;7150;PRIVADO;BUENOS AIRES;AYACUCHO;INTERIOR DE BS AS;;
4840;NUESTRA SEÑORA DEL ROSARIO;LAVALLE 2791;;0284-20627;OLAVARRIA;7400;PRIVADO;BUENOS AIRES;OLAVARRIA;INTERIOR DE BS AS;;
4841;SAN ANTONIO DE PADUA;AYACUCHO;;;OLAVARRIA;7400;PRIVADO;BUENOS AIRES;OLAVARRIA;INTERIOR DE BS AS;;
4842;SAN LEOPOLDO MENDIC;ITUZAINGO 1456;;;OLAVARRIA;7400;PRIVADO;BUENOS AIRES;OLAVARRIA;INTERIOR DE BS AS;;
4843;SANTA TERESA;JUAN SCHARLE;;;HINOJO;7318;PRIVADO;BUENOS AIRES;HINOJO;INTERIOR DE BS AS;;
4844;CASCABELITO;EX-ESTACION DE FERROCARRIL;;;SAN FRANCISCO DE BELLOCQ;7505;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4845;INMACULADA CONCEPCION;BARTOLOME MITRE 263;;0983-81250;ADOLFO GONZALEZ CHAVEZ;7513;PRIVADO;BUENOS AIRES;ADOLFO GONZALEZ CHAVEZ;INTERIOR DE BS AS;;
4846;JESUS ADOLESCENTE;E. BERTOLAZA ESQ 25 DE MAYO;;0983-81250;TRES ARROYOS;7500;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4847;JOSE MANUEL DE ESTRADA;PAVON 401;;;SALDUNGARAY;8166;PRIVADO;BUENOS AIRES;TORNQUIST;INTERIOR DE BS AS;;
4848;JOSE MANUEL DE ESTRADA;LAVALLE 64;;0926-22054;CORONEL SUAREZ;7540;PRIVADO;BUENOS AIRES;CORONEL SUAREZ;INTERIOR DE BS AS;;
4849;LA SAGRADA FAMILIA;MORENO 45;;0316-2203;DAIREAUX;6555;PRIVADO;BUENOS AIRES;DAIREAUX;INTERIOR DE BS AS;;
4850;LA SALLE;AV. CABANETTES 135;;0923-2226;PIGUE;8170;PRIVADO;BUENOS AIRES;PIGUE;INTERIOR DE BS AS;;
4851;LA VIRGEN DE LA CARRETA;AV. LEANDRO N.ALEM;;0983-23654;TRES ARROYOS;7500;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4852;LAS ABEJITAS;A. ALSINA S/N;;02924-420747;DARREGUEIRA;8183;PRIVADO;BUENOS AIRES;PUAN;INTERIOR DE BS AS;;
4853;SAGRADO CORAZON;COLON 1133;;0922-462267;CORONEL PRINGLES;7530;PRIVADO;BUENOS AIRES;CORONEL PRINGLES;INTERIOR DE BS AS;;
4854;MARIA SUSANA;AV. SAN MARTIN 559;;0923-8158;PUAN;8180;PRIVADO;BUENOS AIRES;PUAN;INTERIOR DE BS AS;;
4855;MARIS STELLA;C. 15 Nº2046;;0982-80152;CLAROMECO;7505;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4856;NAZARETH;PASAJE FORTIN MERCEDES;;0928-20125;PEDRO LURO;8148;PRIVADO;BUENOS AIRES;BAHIA BLANCA;BAHIA BLANCA;;
4857;NIÑO JESUS;RASTREADOR FOURNIER 297;;0923-2224;PIGUE;8170;PRIVADO;BUENOS AIRES;PIGUE;INTERIOR DE BS AS;;
4858;NUESTRA SEÑORA DE LOS DESAMPARADOS;VILLA AZUL;;;CARHUE;6430;PRIVADO;BUENOS AIRES;CARHUE;INTERIOR DE BS AS;;
4859;NUESTRA SEÑORA DE LUJAN;BELGRANO 164;;0983-23550;TRES ARROYOS;7500;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4860;SAN ANTONIO;SARMIENTO 760;;0924-20046;DARRAGUEIRA;8183;PRIVADO;BUENOS AIRES;PUAN;INTERIOR DE BS AS;;
4861;SAN FRANCISCO DE ASIS;25 DE MAYO 515;;091-941118;TORNSQUIST;8160;PRIVADO;BUENOS AIRES;TORNQUIST;INTERIOR DE BS AS;;
4862;SAN JOSE;AV. ROCA 218;;0921-53292;CORONEL DORREGO;8150;PRIVADO;BUENOS AIRES;CORONEL DORREGO;INTERIOR DE BS AS;;
4863;SAN JOSE;ALSINA 555;;0926-22179;CORONEL SUAREZ;7540;PRIVADO;BUENOS AIRES;CORONEL SUAREZ;INTERIOR DE BS AS;;
4864;SAN JOSE;MITRE 42;;0982-20088;ORENSE;7503;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4865;SAN JOSE;CORONEL PRINGLES 689;;;PUEBLO SAN JOSE;7541;PRIVADO;BUENOS AIRES;CORONEL SUAREZ;INTERIOR DE BS AS;;
4866;SAN JOSE;AV. LIBERTAD 584;;0983-26819;TRES ARROYOS;7500;PRIVADO;BUENOS AIRES;TRES ARROYOS;INTERIOR DE BS AS;;
4867;SANTA MARIA;TUCUMAN 295;;0926-24251;PUEBLO SANTA MARIA;7541;PRIVADO;BUENOS AIRES;CORONEL SUAREZ;INTERIOR DE BS AS;;
4868;SATURNINO UNZUE DEL SAGRADO CORAZON;PASAJE ARTURO VATTEONE;;0936-2913;CARHUE;6430;PRIVADO;BUENOS AIRES;CARHUE;INTERIOR DE BS AS;;
4869;VIRGEN NIÑA;ALSINA 820;;0936-2247;CARHUE;6430;PRIVADO;BUENOS AIRES;CARHUE;INTERIOR DE BS AS;;
4870;ANNA BOTTGER DE GESELL;AV. 7 Y PASEO 118;;0255-62577;VILLA GESELL;7165;PRIVADO;BUENOS AIRES;GRAL. MADARIAGA;INTERIOR DE BS AS;;
4871;CONDESA DE SENA;URIBURU 243;;0264-8315;JUAN N. FERNANDEZ;7011;PRIVADO;BUENOS AIRES;TANDIL;INTERIOR DE BS AS;;
4872;DIVINA PASTORA;ALBERDI 50;;0261-2086;LOBERIA;7635;PRIVADO;BUENOS AIRES;LOBERIA;INTERIOR DE BS AS;;
4873;EMILIO LAMARCA;CALLE 20 Nº572;;0266-30756;BALCARCE;7620;PRIVADO;BUENOS AIRES;BALCARCE;INTERIOR DE BS AS;;
4874;JESUS CON LOS NIÑOS;CALLE 519 Nº2285;;0262-26122;QUEQUEN;7631;PRIVADO;BUENOS AIRES;QUEQUEN;INTERIOR DE BS AS;;
4875;JOSE ANTONIO DE SAN ALBERTO;CARLOS PELLEGRINI 3752;M;0223-4512571;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4876;JUAN XXIII;JUAN XXIII Y BELGRANO;;0266-93218;MECHONGUE;7605;PRIVADO;BUENOS AIRES;MECHONGUE;INTERIOR DE BS AS;;
4877;LA DIVINA PASTORA;ESTABLECIMIENTO LA EUFEMIA;;023-603405;SAN JOSE DE OTAMENDI;7601;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4878;MARIA AUXILIADORA;BOLIVAR 4783;M;023-722687;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4879;NUESTRA SEÑORA DE FATIMA;CALLE 10 S/N;;0261-8024;SAN MIGUEL;7007;PRIVADO;BUENOS AIRES;TANDIL;INTERIOR DE BS AS;;
4880;NUESTRA SEÑORA DE LUJAN;CALLE 25 1330;;0291-0308;MIRAMAR;7607;PRIVADO;BUENOS AIRES;GRAL. ALVARADO;INTERIOR DE BS AS;;
4881;NUESTRA SEÑORA DE NUEVA POMPEYA;CALLE 58 3935;;0262-26713;NECOCHEA;7630;PRIVADO;BUENOS AIRES;NECOCHEA;INTERIOR DE BS AS;;
4882;NUESTRA SEÑORA DEL ROSARIO;CALLE 60 2950;;0262-22237;NECOCHEA;7630;PRIVADO;BUENOS AIRES;NECOCHEA;INTERIOR DE BS AS;;
4883;PRESBITERO JUAN MARSIGLIO;CALLE 28 1400;;0291-23466;MIRAMAR;7607;PRIVADO;BUENOS AIRES;GRAL. ALVARADO;INTERIOR DE BS AS;;
4884;PIO XII;CALLE 60 3068;;0262-27850;NECOCHEA;7630;PRIVADO;BUENOS AIRES;NECOCHEA;INTERIOR DE BS AS;;
4885;SAGRADA FAMILIA;GOBERNADOR ROCA;;0266-91018;SAN AGUSTIN;4623;PRIVADO;JUJUY;JUJUY;JUJUY;;
4886;SAN ANDRES DE MIRAMAR;CALLE 24 1520;;0266-22233;MIRAMAR;7607;PRIVADO;BUENOS AIRES;GRAL. ALVARADO;INTERIOR DE BS AS;;
4887;SAN MIGUEL;BARTOLOME MITRE 143;;0265-2303;CORONEL VIDAL;7174;PRIVADO;BUENOS AIRES;CORONEL VIDAL;INTERIOR DE BS AS;;
4888;SAN MIGUEL ARCANGEL;CONCEPCION ARENAL 7150;MT;023-797184;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4889;SANTA ROSA DE LIMA;CALLE 20 519;;0266-31034;BALCARCE;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;INTERIOR DE BS AS;;
4890;SANTA TERESITA;BELGRANO 326;;0241-80577;BALCARCE;7600;PRIVADO;BUENOS AIRES;BALCARCE;INTERIOR DE BS AS;;
4891;ST. MATTHEW'S COLLEGE NORTH(SAN MATEO DEL NORTE);CAMAÑO S/N Y PARERA;;02322-495817;VILLA ROSA;1629;PRIVADO;BUENOS AIRES;PILAR;GBA NORTE;sanmateo@pinos.com;
4892;SANTA EUFRASIA;MARIA OLGUIN 953;;620240;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4893;CENTRO EDUCATIVO CONCORDIA;PEDRO VARAS 260;;4628532;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4894;CENTRO EDUCATIVO EVANGELICO NUEVA ARGENTINA;VICENTE LOPEZ 1720;;0358-4631940;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4895;PRIVADO GALILEO GALILEI;ALVEAR 1040;;058-640023;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4896;SANTOS ANGELES CUSTODIOS;ISABEL LA CATOLICA Y EDUARDO JENNER;;058-625805;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4897;CENTRO EDUCATIVO SAN JUAN DE LA CRUZ;PRESIDENTE PERON (0) NRO. 1321;;621338;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4898;LA CONSOLATA;MORENO 552;;0582-20702;SAMPACHO;5829;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4899;BERROTARAN;AQUILINO ARDILES 207;;0358-4940236;BERROTARAN;5817;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4900;C.E. PARROQUIAL  LA MERCED;BELISARIO ROLDAN 275;;058-611114;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4901;HOGAR ESC. MARIA BENITA ARIAS;MONTEVIDEO 751;;058-4625635;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4902;SAN IGNACIO DE LOYOLA;GUARDIAS NACIONALES 1400;;648484;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4903;MERCEDES DEL NIÑO JESUS;VICTOR HUGO;;627175;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4904;C.E. NTRA. SRA. DEL CARMEN;BAIGORRIA 373;;626339;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4905;CRISTO REY;CONSTITUCION 400;;621278;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4906;CENTRO EDUCATIVO ESCUELAS PIAS;AVENIDA GRAL. ROCA 701;;058-623314;RIO CUARTO;5800;PRIVADO;CORDOBA;RIO CUARTO;CORDOBA RIO CUARTO;;
4907;PRIMARIO SIGLO XXI;BELGRANO 1252;;02297421915;MAR DE AJO;7109;PRIVADO;BUENOS AIRES;LA COSTA;INTERIOR DE BS AS;;
4908;ESC. 76;GARMENDIA Y ALEM;MT;;Bº PARQUE SAN MARTIN;1722;OFICIAL;BUENOS AIRES;MERLO;GBA OESTE;;
4909;LEONARDO DA VINCI;EMILIO MITRE 2556;M;0237-463-2190;MORENO;1744;PRIVADO;BUENOS AIRES;MORENO;GBA OESTE;;
4910;SAGRADO CORAZON;OLAVARRIA 2345;T;4622-4080;VILLA CELINA;1772;PRIVADO;BUENOS AIRES;LA MATANZA;GBA OESTE;;
4911;ESC. 17;PASTEUR 2810;MT;4744-5347;SAN FERNANDO;1646;OFICIAL;BUENOS AIRES;SAN FERNANDO;GBA NORTE;;
4912;DE LA SANTA CRUZ (HOMBRES);PEDRO DE MENDOZA Y URUGUAY;T;4747-6897;BECCAR;1643;PRIVADO;BUENOS AIRES;SAN ISIDRO;GBA NORTE;info@holyeduc.edu.ar;
4913;ESC. 53;SAN ISIDRO S/N;MT;03327-452673;LOS TRONCOS DEL TALAR;1617;OFICIAL;BUENOS AIRES;TIGRE;GBA NORTE;;
4914;ESC. 11;FRENCH Y DA VINCI;MT;4715-4850;TIGRE;1648;OFICIAL;BUENOS AIRES;TIGRE;GBA NORTE;;
4915;GRANJA CEDRO AZUL;CHICLANA 30/52 Y SAN MARTIN;M;4454-4050;LOMAS DEL MIRADOR;1752;PRIVADO;BUENOS AIRES;LA MATANZA;GBA OESTE;eldecroazul@hotmail.com;
4916;ESC. 38;RIO SALADO 8921;MT;4769-0333;LOMA HERMOSA;1657;OFICIAL;BUENOS AIRES;TRES DE FEBRERO;GBA OESTE;;
4918;ESC. 633  CAPITAN DE FRAGATA PEDRO E. GIACHINO;EMILIO CONI S/N  BºCADORE  (DORREGO);MT;4210036;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4919;ESC. 120  JOSE RUDECINDO PONCE;OLASCOAGA 487 ESQ. FCO. DE LA RETA;MT;(0261) 445-3705;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4920;ESC. 408  REPUBLICA DEL PERU / ESC 4-131 M. GANDHI;HUNGRIA 800  ESQ. ARMANI;M;(0261) 428-2029 / 4392;GODOY CRUZ;5547;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4921;ESC. 77 AMERICA LATINA;LA HAYA AL 1500;MT;4273-7814;VILLA ALBERTINA;;OFICIAL;BUENOS AIRES;LOMAS DE ZAMORA;GBA SUR;;
4922;ESC. 85;REPUBLICA DE PORTUGAL 3409;MT;4625-4693;ISIDRO CASANOVA;1765;OFICIAL;BUENOS AIRES;LA MATANZA;GBA OESTE;;
4923;LOS ARENALES;ENTRE RIOS AL 1400;M;03488-442396;ING. MASCHWITZ;1623;PRIVADO;BUENOS AIRES;ESCOBAR;GBA NORTE;;
4924;BENITO QUINQUELA MARTIN;BERGARA Y ANTARTIDA ARGENTINA;MT;;BERAZATEGUI;1884;PRIVADO;BUENOS AIRES;BERAZATEGUI;GBA SUR;;
4925;NORBRIDGE;KM. 42.5 LAS AZUCENAS 3700;JC;02320-478678;DEL VISO;1629;PRIVADO;BUENOS AIRES;PILAR;GBA NORTE;;Contacto: Constanza, directora.
4926;ESC. 20 (Ex. 59);FORMOSA Y RAWSON;MT;4232-8659;LA UNION;1804;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4927;ESC. 407  JORGE A. CALLE;LAMADRID 1034 (DORREGO);MT;(0261) 431-0243;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4928;ESC. 322  JUAN EUGENIO SERU;GUTIERREZ Y BORDIN;;4978432;MAIPU  (GRAL. GUTIERREZ);5515;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4929;ESC. 418  MONSEÑOR VERDAGUER;ALSINA Y ESPEJO (DORREGO);MT;(0261) 431-8200;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4930;ESC. 652  JULIO QUINTANILLA;OLASCOAGA Y DORREGO;MT;4481347;LAS HERAS;5539;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4931;ESC. 243  LUCIO CICCHITI;J. V. GONZALEZ 429 (DORREGO);MT;(0261) 431-1556;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4932;ESC. 1045 MAESTRA O, DE DICHIARA;MOISES TUBERT 110 (ALGARROBAL);;451807;GUAYMALLEN;5514;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4933;ESC. 052  FRANCISCO GABRIELLI;F. VILLANUEVA S/N;MT;497-8288;MAIPU  (LUZURIAGA);5515;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4934;ESC. 108  DR. JULIO LEMOS;SARRATEA 747;MT;(0261) 427-1807;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4935;ESC. 023  TERESA O´CONNOR;VIAMONTE Y AGUINAGA S/N;MT;4960015;LUJAN DE CUYO (CHAC. DE CORIA);5507;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4936;ESC. 194  CESAR PALACIO;URQUIZA Y TROPERO SOSA;MT;4972800;MAIPU  (COQUIMBITO);5515;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4937;ESC. 029  PROCESA SARMIENTO;URQUIZA S/N Y MORON;MT;4810356;MAIPU  (COQUIMBITO);5515;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
4938;SAN FRANCISCO JAVIER;RIO DE JANEIRO 2451;M;4508-8521;MARTINEZ;1640;PRIVADO;BUENOS AIRES;SAN ISIDRO;GBA NORTE;;
4940;ESC. 11 ANTONIO J. BUCICH;BRANDSEN Y HERNANDARIAS;JC;;CIUDAD DE BS AS;;OFICIAL;CIUDAD DE BS AS;04;CIUDAD DE BS AS;;
4941;ESC. 22;HERNANDARIAS Y RIO DE JANEIRO;MT;4234-1580;TRISTAN SUAREZ;1806;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4942;ESC. 23;BRASIL Y LAVALLE;MT;4234-2747;TRISTAN SUAREZ;1806;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4943;ESC. 25;RACEDO 400 (RACEDO Y SAN JUAN);MT;4232-4050;EZEIZA;1804;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4944;ESC. 21;MAIPU 720;MT;4295-9009;EZEIZA;1806;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4945;ESC. 24;MATIENZO Y DEAN FUNES;MT;4234-3311;TRISTAN SUAREZ;1806;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4946;ESC. 26;FLORENCIO VARELA 644;MT;;EZEIZA;1806;OFICIAL;BUENOS AIRES;EZEIZA;GBA SUR;;
4947;AMANECER;DONATO ALVAREZ 800;;154980-6771;EZEIZA;1804;PRIVADO;BUENOS AIRES;EZEIZA;GBA SUR;;
4948;ESC. 201;ROCHA Y ACASSUSSO;;;GREGORIO DE LA FERRERE;1757;OFICIAL;BUENOS AIRES;LA MATANZA;GBA OESTE;;
4949;ESC. 43;PRINGLES 5001;MT;4652-3995;LA TABLADA;1766;OFICIAL;BUENOS AIRES;LA MATANZA;GBA OESTE;egb432004@yahoo.com.ar;
4950;ESC. MODELO ARGENTINA;CERVANTES 3058;MT;;VILLA LUZURIAGA;1754;PRIVADO;BUENOS AIRES;LA MATANZA;GBA OESTE;;
4951;ROMERO BREST;AYOLAS 1975;MT;;ING. BUNDGE;1829;PRIVADO;BUENOS AIRES;LOMAS DE ZAMORA;GBA SUR;;
4952;REDEMPTORIS MISSIO;CALLE 16 E/51 Y 53;M;482-1717;LA PLATA;1900;PRIVADO;BUENOS AIRES;LA PLATA;LA PLATA;;Ver a Silvia la Directora
4953;ESC. 65;COLOMBIA 900;;;MORENO;1744;OFICIAL;BUENOS AIRES;MORENO;GBA OESTE;;
4954;JORGE LUIS BORGES;CARASA 6526;M;481-6076;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4955;ALBERT EINSTEIN;CATAMARCA 3644;M;472-2182;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4956;SAN ANDRES DEL MAR;BELGRANO 3856;M;491-4182;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4957;LEONARDO DA VINCI;AVDA. ARTURO ALIO 305;M;470-2301;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4958;AYELEN;TRIPULANTES DEL FOURNIER 6451;T;472-1558;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
4959;GALILEO GALILEI;IRALA 9820;T;465-1648;MAR DEL PLATA;7600;PRIVADO;BUENOS AIRES;G. PUEYRREDON;MAR DEL PLATA;;
